0.017151869069482704,0.08580358509335782,0.046067226080246916,0.05030308211534537,0.05571129141796755,0.3342932561090705,0.07845520386950311,0.29420128526425876,0.018378226711560045,0.004256580961126416,0.012617195471125395,0.002761197836955413
0.007355442176870748,0.02555577699829932,0.06090561224489796,0.0003437234268707483,0.0018521471088435374,0.00641515199829932,0.0013780824829931972,0.046391501913265305,0.746585618622449,0.04927986819727891,0.04423402954931973,0.009703045280612246
0.010308749937237443,0.06804507188404826,0.038836424040569716,0.04360533230681685,0.106596972334265,0.08144487773853956,0.12893521230480845,0.25553774958576714,0.2572030494234213,0.006025205442768917,0.0014341244204923932,0.0020272305812649586
0.11875989583333334,0.17845989583333333,0.0263671875,0.052025,0.025164583333333334,0.023903645833333334,0.03491458333333333,0.2977197916666667,0.13342395833333334,0.074496875,0.0033734375,0.031391145833333335
0.03668035677644403,0.04815684473427721,0.2040321300784857,0.2243301424476762,0.11687239903944803,0.31967809005334974,0.003106123999692213,0.03762836481737971,0.0042132354827126295,0.0025929452652098083,0.00022813509926131116,0.002481232206063404
0.05738541666666667,0.10377083333333334,0.39278125,0.0507875,0.03706458333333333,0.13103541666666665,0.010641666666666667,0.13650416666666668,0.05710208333333333,0.011739583333333333,0.004808333333333334,0.006379166666666667
0.023944616653851083,0.4520942466038703,0.170821594058375,0.003287998205818275,0.03513697656350122,0.02666555030917596,0.028775866453607586,0.1050743954648853,0.03654368712354223,0.031650361839997435,0.06851418825291554,0.01749051847046008
0.10754953022875817,0.5997772040801614,0.08555616129213123,0.009665878708509547,0.008051415521273869,0.009775261718249391,0.0013153494649493784,0.07212282635684993,0.035367131431821096,0.035774126337626555,0.006980363121555812,0.028064751738113545
0.007639960106382979,0.18618284574468086,0.03254936835106383,0.0020096409574468085,0.006158909574468085,0.008581615691489361,0.006923204787234042,0.5052057845744681,0.2303277925531915,0.008803690159574468,0.0005146276595744681,0.005102559840425532
0.02755688417115212,0.06889990728726131,0.04273922089260541,0.039652842856914006,0.4200739349048443,0.16354199206234782,0.055570448665577345,0.08850937740292196,0.017309548410867615,0.018810248261886455,0.029622395833333332,0.02771319925028835
0.02966169361944124,0.3760039708285275,0.21216724537037038,0.003978838267333077,0.0324962654587979,0.028182144487697038,0.03484787501601948,0.11616300421312316,0.033678953607586826,0.03247085956523132,0.08474442421985134,0.01560472534602076
0.014240441376714085,0.026548157559592465,0.0482823363209663,0.027191940399525823,0.30458775370850955,0.2969676126169422,0.023316728141419968,0.16209610886838396,0.08506243592208125,0.00341164856465462,0.001975402088940151,0.00631943443226964
0.0028885124311162375,0.6343717710736255,0.19411066356689735,0.0025872711216839675,0.1328835864411124,0.018981206146674357,1.927343649878252e-05,0.006891630222350378,0.005949484573241061,0.0001287815984236832,0.00019298466935793924,0.0009948347190183262
0.024198300132961682,0.005633225001601948,0.04050625560681789,0.0005124981978085352,0.006766227732923235,0.001621096253043701,0.1068245236207228,0.2688715728325644,0.4631445587834807,0.04446794802479816,0.008803705305651673,0.028650088507625272
0.028057993520120467,0.0009761870434448289,0.004349789343842112,0.0006466613401896707,0.6169841276992823,0.05393395869377163,0.04641168661091888,0.15059524882256825,0.08996014153210304,0.0023154405757401,0.00430185605696527,0.001466908761053441
0.007695858163526849,0.026652284177559913,0.004533012142765603,0.0005769515731129052,0.05857898204216327,0.013853971429257978,0.10063349533032168,0.632176101138985,0.15419775446943484,0.00030975165801614763,0.0002589398708829937,0.0005328980039728309
0.01391667267397155,0.023154405757401,0.09809065323433296,0.007977075123349994,0.027602564718697938,0.008402217095988722,0.040272346172946304,0.42086427095347945,0.3481901492214533,0.0047868207740612585,0.0037794708365372293,0.002963353437780341
0.1749229563148789,0.13163068791650648,0.0371280226755735,0.021349210640138408,0.10190842063949763,0.10813248910675381,0.044146557213571705,0.18694157095027553,0.07868705846309113,0.04841825159393823,0.008404594987504807,0.05833017949826989
0.0634052257545175,0.038157023941112395,0.024453485438292965,0.15988992615019865,0.0038029994473279508,0.031203818843713958,0.1389931406590414,0.2887008101851852,0.13951515042291426,0.09770330722158144,0.012299080682109446,0.0018760312540048699
0.1985224032423427,0.2833868484076637,0.06704415068723568,0.01949846012751506,0.010209790104767398,0.026984187772331154,0.05651009127098552,0.05877734825547866,0.24686043228565935,0.013271137703447391,0.007298249671600666,0.011636900470972702
0.26815726591117217,0.30565225789835165,6.331559065934066e-05,0.03216718177655677,0.11181425995879121,0.04544091975732601,0.04638850732600733,0.12306404532967033,0.02480611836080586,0.024984618246336996,3.9706387362637364e-05,0.017421803456959706
